PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;OPLEIDINGSFASE ACTUEEL;2013 MAN;2013 VROUW;2014 MAN;2014 VROUW;2015 MAN;2015 VROUW;2016 MAN;2016 VROUW;2017 MAN;2017 VROUW
Zuid-Holland;0546;LEIDEN;reguliere inst.;ongedeelde opleiding;21PB;Universiteit Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);06551;Geneeskunde;voltijd onderwijs;beroepsfase;32;56;21;19;14;11;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;ongedeelde opleiding;21PB;Universiteit Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);06551;Geneeskunde;voltijd onderwijs;initiële opleiding;59;47;26;22;12;8;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;60317;M Chemistry and Education;voltijd onderwijs;master;1;0;0;0;0;0;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;master;3;4;2;3;2;3;5;2;0;1
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;master;14;3;13;8;15;6;13;5;12;2
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;master;3;4;4;5;4;2;1;1;0;1
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;master;10;6;5;15;4;12;4;17;9;7
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;voltijd onderwijs;master;1;0;0;0;0;0;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;deeltijd onderwijs;master;1;0;0;0;0;0;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;voltijd onderwijs;master;0;1;0;0;0;0;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;deeltijd onderwijs;master;1;0;0;0;0;0;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;voltijd onderwijs;master;3;1;0;0;0;0;0;0;0;0
